2024-05-25 00:00:01,430 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 09:02:14,207 INFO  | < > | DB UPDATE for work.instructions origin=TAG_DELIVERY_FI user=Server object=WI=DLVR/MSDU7210816/3J296D1>TQ Trk.Lic.=EPE739XW sq=1
2024-05-25 09:02:17,836 INFO  | < > | =>doYardControlExternalFindPositionForYardShiftBento:ContainerID: KKFU7960470 
2024-05-25 09:02:17,840 INFO  | < > | External XD Request: duration 0 milliseconds
2024-05-25 09:02:17,808 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/TRHU4396666/4J218B2>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0850 sq=4
2024-05-25 09:02:17,840 INFO  | < > | { "XDResponse" ["csBinSlot"="4J218C.1"] ["csSlotScore"="0"] ["csAR"="-350947068"] ["csTwinBinSlot"="???"] ["result"=0] }
2024-05-25 09:02:17,836 INFO  | < > | Bento request received:
2024-05-25 09:02:17,819 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/TRHU4396666/4J218B2>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0902 sq=4
2024-05-25 09:02:17,836 INFO  | < > |  (Skipped 1: DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/TRHU4396666/4J218B2>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= )
2024-05-25 09:02:17,836 INFO  | < > | { "YardControlRequest" ["requestID"="3"] ["cheID"="543"] ["timeFrame"="CURRENT"] ["deckAsTwin"="false"] ["updatePlan"="false"] ["requestName"="FindPositionForYardShift"] ["avoidStack"=""] ["locale"="en_US"] { "container" ["cntrID"="KKFU7960470"] } }
2024-05-25 09:02:17,839 INFO  | < > |    4J217C1 is the best slot in the AG, score=0
2024-05-25 09:02:17,840 INFO  | < > | Sending response:
2024-05-25 09:02:20,898 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=RECV/PCIU1618903/TIP>5D117G1 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch= Complete=
2024-05-25 09:02:20,908 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=RECV/PCIU1618903/TIP>5D117G1 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0902 sq=3
2024-05-25 09:02:21,112 INFO  | < > | EXECUTED  YMF CCO 7K user Decker @IP = 10.234.109.28. 
2024-05-25 09:02:21,208 INFO  | < > | EXECUTED  YMF CCO CIC user Decker @IP = 10.234.109.28. 
2024-05-25 09:02:21,300 INFO  | < > | EXECUTED  YMF CCO CIB user Decker @IP = 10.234.109.28. 
2024-05-25 09:02:22,848 INFO  | < > | Position change for HASU4048903: 3G278G2>3G278C4
2024-05-25 09:02:22,859 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=LOAD/FFAU3098716/3G278G1>341082 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0859
2024-05-25 09:02:29,677 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 09:02:27,977 INFO  | < > | tWorkInstruction::changeBin - updating [-1085422304 WI=DLVR/MSDU7210816/3J296D1>TQ Move#=1.00000] to [-1085422304 WI=DLVR/MSDU7210816/3J296D1>TIP Move#=1.00000]. Client
2024-05-25 09:02:27,997 INFO  | < > | Position change for TRHU4864978: TQ>TIP
2024-05-25 09:02:30,907 INFO  | < > | Position change for PCIU8523950: TIP>OUT
2024-05-25 09:02:30,907 INFO  | <  1> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 09:02:31,907 INFO  | < > | tWorkInstruction::changeBin - updating [-1316658144 WI=DLVR/MRKU5833066/4B240C3>TQ Move#=2.00000] to [-1316658144 WI=DLVR/MRKU5833066/4B240C3>TIP Move#=2.00000]. Client
2024-05-25 09:02:53,587 INFO  | < > | [10.234.109.28] Memory usage:  22% (441.7 MB of 2048.0 MB)
2024-05-25 09:02:56,288 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=LOAD/OOCU9028972/5J166D2>100682 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0902
2024-05-25 09:02:56,278 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=LOAD/OOCU9028972/5J166D2>100682 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0849
2024-05-25 09:02:48,889 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=LOAD/LGEU7685641/6D06B1>060282 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0822
2024-05-25 09:02:47,327 INFO  | < > | Position change for z: OUT>purgatory
2024-05-25 09:02:59,617 INFO  | < > | Received ECN4 Web Service address update 192.168.109.7:8280.
2024-05-25 09:02:59,678 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 09:02:59,678 INFO  | < > |  (Skipped 1: Received ECN4 Web Service address update 192.)
2024-05-25 09:03:01,258 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TCLU7689266/3G285A3>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0849 sq=1
2024-05-25 09:03:01,258 INFO  | <  2> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 09:03:01,288 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/SEGU2277890/3G285C4>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0850 sq=1
2024-05-25 09:03:03,177 INFO  | < > | DB UPDATE for work.instructions origin=TAG_DELIVERY_FI user=Server object=WI=DLVR/SUDU7995518/6B83D5>TQ Trk.Lic.=T20552LA sq=1
2024-05-25 09:03:05,081 INFO  | < > | { "YardControlRequest" ["requestID"="3"] ["cheID"="286"] ["timeFrame"="CURRENT"] ["deckAsTwin"="false"] ["updatePlan"="false"] ["requestName"="FindPositionForYardShift"] ["avoidStack"=""] ["locale"="en_US"] { "container" ["cntrID"="PCIU1881864"] } }
2024-05-25 09:03:05,081 INFO  | < > | Bento request received:
2024-05-25 09:03:05,083 INFO  | < > |    5G85D2 is the best slot in the AG, score=-15
2024-05-25 09:03:05,081 INFO  | < > | =>doYardControlExternalFindPositionForYardShiftBento:ContainerID: PCIU1881864 
2024-05-25 09:03:05,048 INFO  | < > | Position change for MSDU1769725: 5G85E4>5G85F4
2024-05-25 09:03:05,084 INFO  | < > | External XD Request: duration 0 milliseconds
2024-05-25 09:03:05,084 INFO  | < > | { "XDResponse" ["csBinSlot"="5G85D.2"] ["csSlotScore"="-15"] ["csAR"="-874296316"] ["csTwinBinSlot"="???"] ["result"=0] }
2024-05-25 09:03:05,084 INFO  | < > | Sending response:
2024-05-25 09:03:05,058 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/UACU4006426/5G85E1>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0900 sq=4
2024-05-25 09:03:08,919 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/UACU5931087/4I222B3>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch= Complete=
2024-05-25 09:03:08,929 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/UACU5931087/4I222B3>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0903 sq=4
2024-05-25 09:03:17,688 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=LOAD/FFAU3098716/3G278G1>341082 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=2 Process Order= Move Stage=Carry Underway Move Stage= Fetch= Carry Strt=SA0903 sq=0
2024-05-25 09:03:17,658 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=LOAD/FFAU3098716/3G278G1>341082 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=2 Process Order= Move Stage=Planned/Carry Underway Move Stage= Fetch= Carry Strt=
2024-05-25 09:03:17,667 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=LOAD/FFAU3098716/3G278G1>341082 Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=0
2024-05-25 09:03:19,327 INFO  | < > | DB UPDATE for work.instructions origin=moveDistCalc user=dia006 object=WI=LOAD/FFAU3098716/3G278G1>341082 Unladen (m)=0 Unladen Carry (m)=-1 Dstnce=1384M sq=0
2024-05-25 09:03:22,107 INFO  | < > | EXECUTED  YMF CCO 7K user Decker @IP = 10.234.109.28. 
2024-05-25 09:03:22,206 INFO  | < > | EXECUTED  YMF CCO CIC user Decker @IP = 10.234.109.28. 
2024-05-25 09:03:22,298 INFO  | < > | EXECUTED  YMF CCO CIB user Decker @IP = 10.234.109.28. 
2024-05-25 09:03:30,907 INFO  | < > | tWorkInstruction::changeBin - updating [-2006430688 WI=DLVR/SUDU7995518/6B83D5>TQ Move#=1.00000] to [-2006430688 WI=DLVR/SUDU7995518/6B83D5>TIP Move#=1.00000]. Client
2024-05-25 09:03:31,308 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=RECV/TRLU6005922/TIP>JB Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned/Put Complete Move Stage= Fetch= Carry Strt= Complete=
2024-05-25 09:03:31,317 INFO  | < > | DB UPDATE for work.instructions origin=_completeChain user=Server object=WI=RECV/TRLU6005922/TIP>JB CHE-Dsptch= CHE-Dsptch= sq=5
2024-05-25 09:03:31,318 INFO  | < > | Position change for TRLU6005922: TIP>JB30A2 (complete move)
2024-05-25 09:03:29,698 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 09:03:30,927 INFO  | < > | Position change for KKTU8246605: TQ>TIP
2024-05-25 09:03:31,297 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=RECV/TRLU6005922/TIP>JB Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=5
2024-05-25 09:03:31,317 INFO  | < > | tWorkInstruction::changeBin - updating [-1379939040 WI=RECV/TRLU6005922/TIP>JB Move#=1.00000] to [-1379939040 WI=RECV/TRLU6005922/TIP>JB30A2 Move#=1.00000]. Client
2024-05-25 09:03:31,318 INFO  | < > | tWorkInstruction::changeBin - updating [-1379939040 WI=RECV/TRLU6005922/TIP>JB30A2 Move#=1.00000] to [-1379939040 WI=OTHR/TRLU6005922/TIP>undefined Move#=1.00000]. Client
2024-05-25 09:03:31,318 INFO  | < > | tWorkInstruction::changeBin - updating [-1379939040 WI=OTHR/TRLU6005922/undefined>TIP Move#=1.00000] to [-1379939040 WI=OTHR/TRLU6005922/TIP>TIP Move#=1.00000]. Client
2024-05-25 09:03:30,907 INFO  | <  1> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 09:03:43,678 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=RECV/FBIU4022650/TIP>6F18B1 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0903 sq=7
2024-05-25 09:03:43,648 INFO  | < > | WI UPDATE for FBIU4022650 origin=XDrefine planned=Server seq=6 seqInQ=34 moveStage=Planned truckID=0 cheID=0 object=WI=RECV/FBIU4022650/TIP>6F18B1 locked=N modified=Decker Move#=1.00000
2024-05-25 09:03:43,648 INFO  | < > | { "XDResponse" ["csBinSlot"="6F18B.1"] ["csSlotScore"="19995"] ["csAR"="-1354549500"] ["csTwinBinSlot"="???"] ["result"=0] }
2024-05-25 09:03:43,637 INFO  | < > | tWorkInstruction::changeBin - updating [-1755037920 WI=RECV/FBIU4022650/TIP>6F18B2 Move#=1.00000] to [-1755037920 WI=RECV/FBIU4022650/TIP>6F18B1 Move#=1.00000]. Client
2024-05-25 09:03:43,648 INFO  | < > | External XD Request: duration 16 milliseconds
2024-05-25 09:03:43,635 INFO  | < > | { "YardControlRequest" ["requestID"="2"] ["cheID"="30"] ["timeFrame"="CURRENT"] ["deckAsTwin"="false"] ["updatePlan"="true"] ["requestName"="RefinePlannedPosition"] ["avoidStack"=""] ["locale"="en_US"] { "container" ["cntrID"="FBIU4022650"] } }
2024-05-25 09:03:43,668 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=RECV/FBIU4022650/TIP>6F18B1 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch= Complete=
2024-05-25 09:03:43,637 INFO  | < > |    6F17B1 is the best slot in the AG, score=19995
2024-05-25 09:03:43,635 INFO  | < > | Bento request received:
2024-05-25 09:03:43,648 INFO  | < > |  (Skipped 1: WI UPDATE for FBIU4022650 origin=XDrefine planned=Server seq=6 seqInQ=34 moveStage=Planned truckID=0 cheID=0 object=WI=RECV/FBIU4022650/TIP>6F18B1 locked=N modified=Decke)
2024-05-25 09:03:43,648 INFO  | < > | Sending response:
2024-05-25 09:03:43,647 INFO  | < > | doCntrPlannerPlanOneMove - updating [-1755037920 WI=RECV/FBIU4022650/TIP>6F18B2 Move#=1.00000 Wq=ROAD] to [-1755037920 WI=RECV/FBIU4022650/TIP>6F18B1 Move#=1.00000 Wq=ROAD]. Client
2024-05-25 09:03:59,628 INFO  | < > | Received ECN4 Web Service address update 192.168.109.7:8280.
2024-05-25 09:03:59,678 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 09:03:59,678 INFO  | < > |  (Skipped 1: Received ECN4 Web Service address update 192.)
2024-05-25 09:04:15,802 INFO  | < > | =>doYardControlDeckOnDispatch computed task: JobRefineNone in Imminent timeframe.
2024-05-25 09:04:12,527 INFO  | < 13> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 09:04:12,528 INFO  | < > | Sending 1820: 
2024-05-25 09:04:15,817 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TRHU7322780/3G278C5>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0850 sq=2
2024-05-25 09:04:12,528 INFO  | < > | Cntr update sent to XPS for action: REFCON
2024-05-25 09:04:16,771 INFO  | < > | { "XDResponse" ["csBinSlot"="5J116E.2"] ["csSlotScore"="-30"] ["csAR"="-724072444"] ["csTwinBinSlot"="???"] ["result"=0] }
2024-05-25 09:04:15,802 INFO  | < > | Sending response:
2024-05-25 09:04:16,738 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/FFAU3773080/5J116F2>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch= Complete=
2024-05-25 09:04:16,767 INFO  | < > | =>doYardControlExternalFindPositionForYardShiftBento:ContainerID: MSKU9220130 
2024-05-25 09:04:15,828 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TRHU7322780/3G278C5>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0904 sq=2
2024-05-25 09:04:16,771 INFO  | < > | External XD Request: duration 0 milliseconds
2024-05-25 09:04:15,802 INFO  | < > | { "YardControlRequest" ["requestID"="4"] ["cheID"="545"] ["timeFrame"="UNKNOWN"] ["deckAsTwin"="false"] ["updatePlan"="true"] ["requestName"="DeckOnDispatch"] ["locale"="en_US"] { "container" ["cntrID"="TRHU7322780"] } }
2024-05-25 09:04:16,767 INFO  | < > | { "YardControlRequest" ["requestID"="3"] ["cheID"="284"] ["timeFrame"="CURRENT"] ["deckAsTwin"="false"] ["updatePlan"="false"] ["requestName"="FindPositionForYardShift"] ["avoidStack"=""] ["locale"="en_US"] { "container" ["cntrID"="MSKU9220130"] } }
2024-05-25 09:04:15,802 INFO  | < > | External XD Request: duration 0 milliseconds
2024-05-25 09:04:15,802 INFO  | < > | { "XDResponse" ["csBinSlot"="SCAN"] ["csSlotScore"="0"] ["csAR"="0"] ["csTwinBinSlot"="???"] ["DeckingResult"=true] ["result"=0] }
2024-05-25 09:04:16,767 INFO  | < > | Bento request received:
2024-05-25 09:04:12,527 INFO  | < > | TCLU 1220219  
2024-05-25 09:04:16,771 INFO  | < > | Sending response:
2024-05-25 09:04:16,748 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/FFAU3773080/5J116F2>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0904 sq=4
2024-05-25 09:04:15,802 INFO  | < > | Bento request received:
2024-05-25 09:04:12,528 INFO  | < > | SPARCS UPDATE for TCLU1220219 user=Decker program=REFCON RCON Has Data=  RCON Monitored=NONE
2024-05-25 09:04:16,767 INFO  | < > |  (Skipped 1: DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/FFAU3773080/5J116F2>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= )
2024-05-25 09:04:16,770 INFO  | < > |    5J115E2 is the best slot in the AG, score=-30
2024-05-25 09:04:18,949 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/MSKU8391735/5H82C3>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned/Put Complete Move Stage= Fetch= Carry Strt=SA0850
2024-05-25 09:04:18,938 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=DLVR/MSKU8391735/5H82C3>TIP Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=4
2024-05-25 09:04:18,950 INFO  | < > | DB UPDATE for work.instructions origin=_completeChain user=Server object=WI=DLVR/MSKU8391735/5H82C3>TIP CHE-Dsptch= CHE-Dsptch= sq=4
2024-05-25 09:04:18,178 INFO  | < > | Cntr update sent to XPS for action: REFCON
2024-05-25 09:04:18,178 INFO  | < > | SPARCS UPDATE for TCLU1220219 user=Decker program=REFCON RCON Has Data=Y
2024-05-25 09:04:18,177 INFO  | < > | TCLU 1220219  
2024-05-25 09:04:18,178 INFO  | < > | Sending 1821: 
2024-05-25 09:04:18,950 INFO  | < > | Position change for MSKU8391735: 5H82C3>TIP (complete move)
2024-05-25 09:04:18,950 INFO  | < > | tWorkInstruction::changeBin - updating [-1241862368 WI=OTHR/MSKU8391735/undefined>5H82C3 Move#=1.00000] to [-1241862368 WI=YARD/MSKU8391735/5H82C3>5H82C3 Move#=1.00000]. Client
2024-05-25 09:04:18,950 INFO  | < > | tWorkInstruction::changeBin - updating [-1241862368 WI=DLVR/MSKU8391735/5H82C3>TIP Move#=1.00000] to [-1241862368 WI=OTHR/MSKU8391735/5H82C3>undefined Move#=1.00000]. Client
2024-05-25 09:04:23,101 INFO  | < > | EXECUTED  YMF CCO 7K user Decker @IP = 10.234.109.28. 
2024-05-25 09:04:26,008 INFO  | < > | Cntr update sent to XPS for action: Stow Factor Upd
2024-05-25 09:04:23,191 INFO  | < > | EXECUTED  YMF CCO CIC user Decker @IP = 10.234.109.28. 
2024-05-25 09:04:23,286 INFO  | < > | EXECUTED  YMF CCO CIB user Decker @IP = 10.234.109.28. 
2024-05-25 09:04:24,967 INFO  | < > | Position change for PIDU4179690: undefined>?undef.
2024-05-25 09:04:25,047 INFO  | < > | Position change for PIDU4179690: ?undef.>TQ
2024-05-25 09:04:27,178 INFO  | < > | tWorkInstruction::changeBin - updating [-1834124256 WI=RECV/SUDU6111459/TIP>5A144H6 Move#=1.00000] to [-1834124256 WI=OTHR/SUDU6111459/TIP>undefined Move#=1.00000]. Client
2024-05-25 09:04:27,177 INFO  | < > | DB UPDATE for work.instructions origin=_completeChain user=Server object=WI=RECV/SUDU6111459/TIP>5A112F3 CHE-Dsptch= CHE-Dsptch= sq=6
2024-05-25 09:04:27,178 INFO  | < > | tWorkInstruction::changeBin - updating [-1834124256 WI=RECV/SUDU6111459/TIP>5A112F3 Move#=1.00000] to [-1834124256 WI=RECV/SUDU6111459/TIP>5A144H6 Move#=1.00000]. Client
2024-05-25 09:04:27,178 INFO  | < > | Position change for SUDU6111459: TIP>5A144H6 (complete move)
2024-05-25 09:04:27,169 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=RECV/SUDU6111459/TIP>5A112F3 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned/Put Complete Move Stage= Fetch= Carry Strt= Nom Che=
2024-05-25 09:04:27,167 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=RECV/SUDU6111459/TIP>5A112F3 Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=6
2024-05-25 09:04:27,178 INFO  | < > | tWorkInstruction::changeBin - updating [-1834124256 WI=OTHR/SUDU6111459/undefined>TIP Move#=1.00000] to [-1834124256 WI=OTHR/SUDU6111459/TIP>TIP Move#=1.00000]. Client
2024-05-25 09:04:28,569 INFO  | < > | SPARCS UPDATE for TCLU1220219 user=Decker program=REFCON RCON Has Data=  RCON Monitored=NONE
2024-05-25 09:04:28,568 INFO  | < > | TCLU 1220219  
2024-05-25 09:04:28,569 INFO  | < > | Sending 1820: 
2024-05-25 09:04:28,569 INFO  | < > | Cntr update sent to XPS for action: REFCON
2024-05-25 09:04:29,677 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 09:04:32,117 INFO  | < > | Position change for TRHU7322780: 3G278C5>3G278G1
2024-05-25 09:04:32,107 INFO  | <  3> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 09:04:32,107 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/TRHU7322780/3G278C5>SCAN Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=2
2024-05-25 09:04:32,109 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TRHU7322780/3G278C5>SCAN Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0904 sq=2
2024-05-25 09:04:42,167 INFO  | < > | DB UPDATE for work.instructions origin=TAG_DELIVERY_FI user=Server object=WI=DLVR/BSIU9465942/5J88F2>TQ Trk.Lic.=LSD158XX sq=1
2024-05-25 09:04:53,948 INFO  | < > | Cntr update sent to XPS for action: REFCON
2024-05-25 09:04:53,947 INFO  | < > | TCLU 1220219  
2024-05-25 09:04:53,948 INFO  | < > | Sending 1821: 
2024-05-25 09:04:53,948 INFO  | < > | SPARCS UPDATE for TCLU1220219 user=Decker program=REFCON RCON Has Data=Y
2024-05-25 09:04:59,627 INFO  | < > | Received ECN4 Web Service address update 192.168.109.7:8280.
2024-05-25 09:04:59,677 INFO  | < > |  (Skipped 1: Received ECN4 Web Service address update 192.)
2024-05-25 09:04:59,677 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 09:05:06,487 INFO  | <  7> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 09:05:06,488 INFO  | < > | Position change for SUDU9201094: ?undef.>TQ
2024-05-25 09:05:06,487 INFO  | < > | Position change for SUDU9201094: undefined>?undef.
2024-05-25 09:05:08,978 INFO  | < > | Bento request received:
2024-05-25 09:05:08,999 INFO  | < > | Sending response:
2024-05-25 09:05:08,978 INFO  | < > | { "YardControlRequest" ["requestID"="3"] ["cheID"="206"] ["timeFrame"="CURRENT"] ["deckAsTwin"="false"] ["updatePlan"="false"] ["requestName"="FindPositionForYardShift"] ["avoidStack"=""] ["locale"="en_US"] { "container" ["cntrID"="TRHU1513917"] } }
2024-05-25 09:05:08,999 INFO  | < > | { "XDResponse" ["csBinSlot"="5A151B.2"] ["csSlotScore"="35"] ["csAR"="0"] ["csTwinBinSlot"="???"] ["result"=0] }
2024-05-25 09:05:08,983 INFO  | < > |    No solutions found in candidate section list
2024-05-25 09:05:08,978 INFO  | < > | =>doYardControlExternalFindPositionForYardShiftBento:ContainerID: TRHU1513917 
2024-05-25 09:05:08,999 INFO  | < > | External XD Request: duration 33 milliseconds
2024-05-25 09:05:08,999 INFO  | < > |    5A151B2 is the best slot in the AG, score=35
2024-05-25 09:05:08,979 INFO  | < > |    Attempting to deck TRHU1513917 in %/ONE/%/ED GEN MTY
2024-05-25 09:05:11,968 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/TLLU6854702/5H94E2>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch= Complete=
2024-05-25 09:05:11,978 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DLVR/TLLU6854702/5H94E2>TIP Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0905 sq=6
2024-05-25 09:05:17,118 INFO  | < > | tWorkInstruction::changeBin - updating [-1171760352 WI=YARD/GCXU5697400/3H302E2>SCAN Move#=1.00000] to [-1171760352 WI=YARD/GCXU5697400/3H302E2>6B30E1 Move#=1.00000]. Client
2024-05-25 09:05:19,213 INFO  | < > | Sending response:
2024-05-25 09:05:19,213 INFO  | < > | { "XDResponse" ["csBinSlot"="3G278F.4"] ["csSlotScore"="30"] ["csAR"="0"] ["csTwinBinSlot"="???"] ["result"=0] }
2024-05-25 09:05:19,213 INFO  | < > | External XD Request: duration 0 milliseconds
